,X,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
8206,14373,43,blue-collar,divorced,primary,no,-76,yes,no,cellular,14,jul,124,3,-1,0,unknown,no
8207,4100,52,technician,married,secondary,no,1781,yes,no,unknown,19,may,144,2,-1,0,unknown,no
8208,9039,40,blue-collar,married,secondary,no,6536,no,no,unknown,5,jun,647,1,-1,0,unknown,no
8209,41099,27,admin.,single,secondary,no,1123,no,no,cellular,17,aug,75,1,-1,0,unknown,no
8210,26737,34,management,single,secondary,no,1995,yes,no,cellular,20,nov,129,2,-1,0,unknown,no
8211,23,32,blue-collar,single,primary,no,23,yes,yes,unknown,5,may,160,1,-1,0,unknown,no
8212,12170,47,technician,married,tertiary,no,2155,no,no,unknown,20,jun,178,3,-1,0,unknown,no
8213,30488,28,technician,single,secondary,no,1405,yes,no,cellular,5,feb,605,3,-1,0,unknown,no
8214,24246,46,management,married,primary,no,-292,yes,no,telephone,17,nov,100,1,-1,0,unknown,no
8215,28822,28,services,single,secondary,no,2992,yes,no,cellular,30,jan,337,4,-1,0,unknown,no
8216,21658,57,management,married,tertiary,no,929,no,no,cellular,19,aug,387,8,-1,0,unknown,no
8217,34040,36,self-employed,single,tertiary,no,351,no,no,cellular,30,apr,78,1,84,1,failure,no
8218,41186,34,self-employed,single,tertiary,no,9962,no,no,cellular,20,aug,474,1,-1,0,unknown,yes
8219,3972,35,blue-collar,married,primary,no,767,yes,no,unknown,16,may,1408,2,-1,0,unknown,no
8220,38405,55,services,married,primary,no,-747,yes,no,cellular,15,may,265,7,-1,0,unknown,no
8221,10002,39,blue-collar,married,secondary,no,138,no,no,unknown,9,jun,61,2,-1,0,unknown,no
8222,36868,32,technician,single,secondary,no,0,yes,no,cellular,12,may,61,4,-1,0,unknown,no
8223,11397,39,services,married,tertiary,no,16,no,no,unknown,19,jun,32,1,-1,0,unknown,no
8224,40858,44,self-employed,divorced,tertiary,no,1070,yes,no,cellular,12,aug,137,2,104,3,success,yes
8225,37234,44,blue-collar,divorced,primary,no,25,yes,no,cellular,13,may,201,1,344,7,failure,no
8226,16845,55,blue-collar,married,unknown,no,728,yes,no,cellular,25,jul,130,2,-1,0,unknown,no
8227,8781,30,services,single,secondary,no,773,yes,yes,unknown,4,jun,29,1,-1,0,unknown,no
8228,16181,31,blue-collar,married,secondary,no,1981,yes,no,cellular,22,jul,437,2,-1,0,unknown,no
8229,18110,31,entrepreneur,married,secondary,no,1302,yes,no,cellular,30,jul,89,3,-1,0,unknown,no
8230,38504,30,management,single,tertiary,no,1761,yes,no,cellular,15,may,229,2,294,1,other,no
8231,38085,38,self-employed,married,secondary,no,215,yes,no,cellular,14,may,115,2,175,2,failure,no
8232,21487,33,services,married,secondary,no,610,no,yes,cellular,19,aug,116,7,-1,0,unknown,no
8233,3141,29,blue-collar,married,secondary,no,416,yes,no,unknown,14,may,1118,2,-1,0,unknown,no
8234,24944,35,management,married,tertiary,no,1041,no,no,cellular,18,nov,586,1,120,3,other,no
8235,8052,55,retired,married,secondary,no,3948,no,no,unknown,2,jun,266,2,-1,0,unknown,no
8236,32130,57,blue-collar,married,primary,no,12048,yes,no,cellular,15,apr,103,2,-1,0,unknown,no
8237,23515,52,management,married,tertiary,no,-542,no,no,cellular,28,aug,80,2,-1,0,unknown,no
8238,31074,27,student,single,tertiary,no,3733,yes,no,telephone,13,feb,299,6,-1,0,unknown,yes
8239,14973,25,blue-collar,single,secondary,no,195,no,no,cellular,16,jul,1339,3,-1,0,unknown,no
8240,44506,22,self-employed,single,secondary,no,2138,no,yes,cellular,10,aug,164,1,109,2,other,yes
8241,14998,51,blue-collar,married,primary,no,0,no,yes,telephone,17,jul,299,9,-1,0,unknown,no
8242,29071,28,management,single,tertiary,no,33,no,no,cellular,2,feb,271,7,-1,0,unknown,no
8243,32486,33,services,single,secondary,no,148,yes,no,cellular,17,apr,271,1,150,1,failure,no
8244,13768,54,admin.,married,tertiary,no,59,yes,no,cellular,10,jul,268,1,-1,0,unknown,no
8245,27847,37,technician,married,secondary,no,3720,yes,no,cellular,28,jan,561,1,-1,0,unknown,no
8246,15356,26,blue-collar,married,secondary,no,-384,yes,yes,cellular,18,jul,143,1,-1,0,unknown,no
8247,7808,31,blue-collar,single,secondary,no,-219,yes,no,unknown,30,may,66,2,-1,0,unknown,no
8248,18586,56,blue-collar,married,secondary,no,1362,no,no,telephone,31,jul,345,1,-1,0,unknown,no
8249,21920,36,technician,married,secondary,no,3,no,no,cellular,20,aug,100,4,-1,0,unknown,no
8250,17818,51,housemaid,married,unknown,no,174,no,no,telephone,29,jul,308,3,-1,0,unknown,no
8251,33661,37,management,divorced,secondary,no,1448,yes,no,cellular,20,apr,196,2,283,2,failure,no
8252,16803,39,services,divorced,unknown,no,434,yes,no,telephone,24,jul,553,6,-1,0,unknown,no
8253,1962,37,blue-collar,married,primary,no,1160,yes,no,unknown,9,may,255,2,-1,0,unknown,no
8254,17787,47,housemaid,divorced,primary,no,617,no,no,telephone,29,jul,119,7,-1,0,unknown,no
8255,29734,29,blue-collar,single,secondary,no,336,yes,no,cellular,4,feb,197,1,-1,0,unknown,no
8256,34776,33,management,single,tertiary,no,4835,no,no,cellular,6,may,362,2,-1,0,unknown,no
8257,20724,35,management,married,tertiary,no,46,yes,no,cellular,13,aug,96,2,-1,0,unknown,no
8258,26694,52,housemaid,married,primary,no,1466,no,yes,cellular,20,nov,150,1,-1,0,unknown,no
8259,13552,50,management,married,secondary,no,1457,no,yes,cellular,9,jul,167,1,-1,0,unknown,no
8260,25186,48,management,single,tertiary,no,3713,yes,yes,cellular,18,nov,157,2,-1,0,unknown,no
8261,8807,28,blue-collar,married,secondary,no,509,yes,yes,unknown,4,jun,121,2,-1,0,unknown,no
8262,3283,46,management,married,secondary,no,3714,yes,no,unknown,15,may,86,1,-1,0,unknown,no
8263,35430,32,blue-collar,single,primary,no,216,yes,no,cellular,7,may,87,2,351,1,success,no
8264,23282,60,technician,married,tertiary,no,91,no,no,cellular,27,aug,105,4,-1,0,unknown,no
8265,16342,30,blue-collar,single,secondary,no,163,yes,yes,cellular,23,jul,123,2,-1,0,unknown,no
8266,21245,36,management,single,tertiary,no,2944,no,no,cellular,18,aug,882,8,-1,0,unknown,yes
8267,37476,31,unemployed,married,tertiary,no,232,yes,no,cellular,13,may,53,3,-1,0,unknown,no
8268,33258,66,retired,married,primary,no,711,no,no,telephone,20,apr,137,5,-1,0,unknown,no
8269,18723,38,admin.,single,secondary,no,902,yes,no,telephone,31,jul,58,13,-1,0,unknown,no
8270,9599,36,self-employed,married,tertiary,no,16430,yes,no,unknown,6,jun,197,3,-1,0,unknown,no
8271,4526,52,blue-collar,divorced,primary,no,0,yes,yes,unknown,20,may,47,1,-1,0,unknown,no
8272,31793,42,blue-collar,married,secondary,no,363,no,no,cellular,8,apr,101,2,-1,0,unknown,no
8273,39858,30,student,single,secondary,no,1555,no,no,cellular,2,jun,115,1,-1,0,unknown,no
8274,36108,39,management,married,tertiary,no,0,yes,no,cellular,11,may,112,1,-1,0,unknown,no
8275,43543,26,management,single,tertiary,no,222,no,no,cellular,26,apr,192,1,334,1,failure,yes
8276,23736,43,management,single,tertiary,no,1077,no,yes,telephone,28,aug,48,3,-1,0,unknown,no
8277,234,53,blue-collar,married,unknown,no,1827,no,no,unknown,5,may,121,1,-1,0,unknown,no
8278,7933,27,blue-collar,single,primary,no,-79,yes,no,unknown,30,may,385,5,-1,0,unknown,no
8279,15398,33,technician,single,tertiary,no,81,no,no,cellular,18,jul,287,1,-1,0,unknown,no
8280,23046,51,technician,divorced,secondary,no,-471,no,no,cellular,26,aug,169,2,-1,0,unknown,no
8281,16445,48,technician,single,secondary,no,329,no,no,cellular,23,jul,711,1,-1,0,unknown,no
8282,43134,52,technician,married,secondary,no,196,yes,yes,cellular,24,feb,116,1,273,3,failure,no
8283,6718,28,services,single,secondary,no,40,yes,no,unknown,28,may,313,2,-1,0,unknown,no
8284,15637,37,housemaid,married,secondary,no,167,yes,no,cellular,21,jul,225,3,-1,0,unknown,no
8285,3071,40,blue-collar,single,unknown,no,4370,yes,no,unknown,14,may,232,2,-1,0,unknown,no
8286,27109,51,blue-collar,married,secondary,no,8486,yes,yes,cellular,21,nov,80,10,-1,0,unknown,no
8287,24842,35,technician,married,tertiary,no,6,yes,no,cellular,18,nov,47,1,-1,0,unknown,no
8288,9766,38,services,married,secondary,no,1005,yes,yes,unknown,9,jun,152,2,-1,0,unknown,no
8289,3172,41,management,married,tertiary,no,1132,no,no,unknown,15,may,95,4,-1,0,unknown,no
8290,32427,42,technician,divorced,secondary,no,611,yes,no,cellular,16,apr,804,2,262,5,failure,no
8291,36116,46,blue-collar,married,primary,no,-339,yes,yes,cellular,11,may,182,2,-1,0,unknown,no
8292,2269,48,technician,divorced,secondary,no,40,no,no,unknown,12,may,300,3,-1,0,unknown,no
8293,38360,33,services,single,secondary,no,-198,yes,no,cellular,15,may,256,1,359,3,success,no
8294,32849,34,technician,single,secondary,no,264,yes,no,cellular,17,apr,222,1,-1,0,unknown,no
8295,17059,42,services,divorced,secondary,no,108,no,no,cellular,25,jul,360,13,-1,0,unknown,no
8296,9422,60,retired,married,primary,no,22018,no,no,unknown,6,jun,177,2,-1,0,unknown,no
8297,17697,48,management,married,primary,no,312,no,no,cellular,29,jul,1186,4,-1,0,unknown,no
8298,42251,72,retired,married,primary,no,3232,no,no,cellular,12,nov,771,2,-1,0,unknown,no
8299,44072,45,management,married,secondary,no,2897,no,no,cellular,2,jul,301,2,88,5,failure,no
8300,7627,45,blue-collar,married,secondary,no,1964,yes,no,unknown,30,may,78,1,-1,0,unknown,no
8301,24370,42,management,single,tertiary,no,328,yes,yes,cellular,17,nov,125,1,-1,0,unknown,no
8302,44548,44,management,married,tertiary,no,1791,no,no,telephone,12,aug,201,1,182,2,success,yes
8303,7262,32,services,married,secondary,no,250,yes,no,unknown,29,may,202,1,-1,0,unknown,no
8304,15466,29,self-employed,married,tertiary,no,242,yes,no,cellular,18,jul,73,4,-1,0,unknown,no
8305,33300,38,services,married,secondary,no,-349,yes,no,cellular,20,apr,111,2,328,5,failure,no
8306,14547,53,management,divorced,secondary,no,425,no,no,cellular,15,jul,416,3,-1,0,unknown,no
8307,784,38,technician,single,secondary,no,42,yes,no,unknown,7,may,195,2,-1,0,unknown,no
8308,17772,56,retired,married,primary,no,-464,yes,no,cellular,29,jul,820,6,-1,0,unknown,no
8309,41343,22,student,single,secondary,no,1564,no,no,cellular,28,aug,36,2,-1,0,unknown,no
8310,5933,38,admin.,divorced,secondary,no,198,yes,no,unknown,26,may,431,2,-1,0,unknown,yes
8311,36954,42,blue-collar,married,primary,no,159,yes,no,telephone,12,may,295,3,-1,0,unknown,no
8312,38597,28,services,single,secondary,no,118,yes,yes,cellular,15,may,376,3,368,1,failure,no
8313,23012,56,technician,married,tertiary,no,272,no,no,cellular,26,aug,103,2,-1,0,unknown,no
8314,22248,48,management,married,tertiary,no,11,yes,no,cellular,21,aug,102,9,-1,0,unknown,no
8315,16198,48,technician,divorced,tertiary,no,113,no,yes,cellular,22,jul,38,1,-1,0,unknown,no
8316,13056,28,self-employed,single,tertiary,no,226,no,yes,cellular,8,jul,191,1,-1,0,unknown,no
8317,44892,55,services,divorced,secondary,no,0,no,no,cellular,27,sep,262,6,193,4,success,yes
8318,13647,26,blue-collar,married,secondary,no,818,no,no,cellular,9,jul,226,2,-1,0,unknown,no
8319,144,37,blue-collar,married,secondary,no,37,yes,no,unknown,5,may,204,1,-1,0,unknown,no
8320,3215,52,blue-collar,divorced,primary,no,-191,yes,no,unknown,15,may,755,1,-1,0,unknown,yes
8321,9899,47,admin.,divorced,secondary,no,-364,yes,yes,unknown,9,jun,240,2,-1,0,unknown,no
8322,27669,53,technician,divorced,secondary,no,173,no,yes,cellular,21,nov,412,2,143,1,failure,no
8323,21704,46,technician,single,secondary,no,0,no,no,cellular,19,aug,42,1,-1,0,unknown,no
8324,8651,38,blue-collar,single,unknown,no,10,yes,no,unknown,3,jun,266,10,-1,0,unknown,no
8325,10713,41,management,divorced,secondary,no,0,no,no,unknown,16,jun,126,3,-1,0,unknown,no
8326,34298,31,management,single,tertiary,no,2480,no,no,cellular,4,may,107,4,-1,0,unknown,no
8327,40640,27,unemployed,single,secondary,no,3276,no,no,cellular,5,aug,106,1,110,2,other,no
8328,36896,38,blue-collar,married,primary,no,14,yes,yes,cellular,12,may,317,2,-1,0,unknown,no
8329,41839,40,unemployed,single,tertiary,no,79,no,no,cellular,15,oct,570,1,135,1,failure,yes
8330,19449,56,retired,married,secondary,no,0,no,yes,cellular,7,aug,110,4,-1,0,unknown,no
8331,33766,32,management,single,tertiary,no,2069,no,no,cellular,22,apr,545,1,-1,0,unknown,yes
8332,30333,28,blue-collar,single,secondary,no,1364,yes,no,cellular,5,feb,75,2,-1,0,unknown,no
8333,38091,36,services,single,secondary,no,568,yes,no,cellular,15,may,140,3,364,2,failure,no
8334,29673,29,technician,married,secondary,no,655,yes,no,cellular,3,feb,225,3,270,2,failure,no
8335,14922,59,management,married,tertiary,no,2540,no,no,cellular,16,jul,1432,5,-1,0,unknown,no
8336,8714,41,technician,married,unknown,no,-1136,yes,yes,unknown,4,jun,89,1,-1,0,unknown,no
8337,41669,34,housemaid,single,secondary,no,1363,no,no,telephone,1,oct,258,1,93,1,failure,no
8338,30749,27,self-employed,divorced,secondary,no,165,yes,no,cellular,6,feb,1160,2,192,4,failure,no
8339,35957,59,retired,married,tertiary,no,148,yes,yes,cellular,8,may,685,2,366,1,other,yes
8340,2107,35,management,single,tertiary,no,561,yes,no,unknown,12,may,405,3,-1,0,unknown,no
8341,37829,48,blue-collar,divorced,secondary,no,65,yes,no,cellular,14,may,146,1,370,1,failure,no
8342,44545,55,unknown,married,secondary,no,2206,no,no,cellular,12,aug,265,1,91,5,success,yes
8343,20885,58,management,married,tertiary,no,3948,no,yes,cellular,13,aug,76,1,-1,0,unknown,no
8344,10562,56,retired,married,tertiary,no,3708,no,no,unknown,16,jun,210,2,-1,0,unknown,no
8345,3068,45,services,divorced,secondary,no,864,yes,no,unknown,14,may,183,2,-1,0,unknown,no
8346,32382,37,blue-collar,married,secondary,no,2848,yes,no,cellular,16,apr,280,2,147,3,failure,no
8347,20653,48,blue-collar,married,primary,no,3020,no,no,cellular,12,aug,645,3,-1,0,unknown,no
8348,31346,62,self-employed,married,tertiary,no,4886,yes,no,telephone,16,mar,44,1,-1,0,unknown,no
8349,30296,32,management,married,tertiary,no,205,yes,no,cellular,5,feb,141,4,-1,0,unknown,no
8350,12407,24,management,single,secondary,no,653,yes,no,unknown,27,jun,247,3,-1,0,unknown,no
8351,37123,30,blue-collar,married,secondary,no,975,yes,no,cellular,13,may,256,2,351,2,failure,no
8352,25261,59,entrepreneur,married,primary,no,124,yes,no,cellular,18,nov,531,3,134,7,failure,no
8353,39228,37,blue-collar,married,secondary,no,-83,yes,no,cellular,18,may,179,4,-1,0,unknown,no
8354,31079,35,student,single,secondary,no,188,yes,no,cellular,16,feb,75,3,200,5,failure,yes
8355,16174,59,services,married,secondary,no,292,no,yes,cellular,22,jul,246,4,-1,0,unknown,no
8356,32971,39,services,married,secondary,no,946,yes,no,cellular,17,apr,295,2,-1,0,unknown,no
8357,4906,33,blue-collar,married,primary,no,141,yes,no,unknown,21,may,578,2,-1,0,unknown,no
8358,28326,37,technician,married,tertiary,no,183,yes,no,cellular,29,jan,51,1,258,1,failure,no
8359,9388,48,blue-collar,divorced,primary,no,0,no,no,unknown,6,jun,248,2,-1,0,unknown,no
8360,7679,39,technician,single,tertiary,no,4660,no,no,unknown,30,may,53,2,-1,0,unknown,no
8361,40142,36,management,single,tertiary,no,2163,no,no,cellular,5,jun,317,1,-1,0,unknown,no
8362,10891,42,blue-collar,married,secondary,no,193,yes,no,unknown,17,jun,171,1,-1,0,unknown,no
8363,8044,57,retired,married,primary,yes,-1480,yes,no,unknown,2,jun,319,5,-1,0,unknown,no
8364,20749,38,technician,married,tertiary,no,334,yes,no,cellular,13,aug,139,2,-1,0,unknown,no
8365,11346,39,blue-collar,single,primary,no,0,no,no,unknown,18,jun,375,2,-1,0,unknown,no
8366,5635,46,admin.,married,secondary,no,-143,yes,no,unknown,23,may,1034,9,-1,0,unknown,no
8367,30659,60,blue-collar,married,primary,no,5798,yes,no,cellular,6,feb,58,2,-1,0,unknown,no
8368,20248,34,management,married,tertiary,no,1666,no,no,cellular,11,aug,36,4,-1,0,unknown,no
8369,5891,35,management,married,secondary,no,291,yes,no,unknown,26,may,327,1,-1,0,unknown,no
8370,25759,58,blue-collar,married,secondary,no,590,no,yes,cellular,19,nov,136,1,167,1,failure,no
8371,37711,26,admin.,single,secondary,yes,-930,yes,no,cellular,14,may,786,1,-1,0,unknown,yes
8372,32978,50,blue-collar,married,primary,no,12519,yes,no,cellular,17,apr,146,2,147,4,success,no
8373,10320,49,blue-collar,married,tertiary,no,1784,no,no,unknown,12,jun,753,1,-1,0,unknown,no
8374,21214,45,blue-collar,married,secondary,no,240,no,no,cellular,18,aug,181,7,-1,0,unknown,no
8375,24757,37,blue-collar,married,secondary,no,723,yes,no,cellular,18,nov,119,1,110,2,failure,no
8376,35332,36,management,single,tertiary,no,1804,no,no,cellular,7,may,170,1,366,1,other,no
8377,43737,79,retired,married,primary,no,1058,no,no,telephone,17,may,564,5,-1,0,unknown,no
8378,4661,34,admin.,single,secondary,no,1581,yes,yes,unknown,20,may,52,11,-1,0,unknown,no
8379,20011,48,blue-collar,married,secondary,no,2083,no,no,cellular,8,aug,88,3,-1,0,unknown,no
8380,19415,39,technician,married,secondary,no,425,yes,no,cellular,6,aug,562,3,-1,0,unknown,no
8381,9910,52,unemployed,married,secondary,no,-9,no,no,unknown,9,jun,123,1,-1,0,unknown,no
8382,29788,32,unemployed,single,tertiary,no,1974,no,no,cellular,4,feb,775,1,-1,0,unknown,no
8383,5048,34,management,single,tertiary,no,1717,yes,no,unknown,21,may,269,2,-1,0,unknown,no
8384,9577,35,blue-collar,single,secondary,no,11671,no,no,unknown,6,jun,190,1,-1,0,unknown,no
8385,31595,41,services,single,secondary,no,-68,yes,no,cellular,3,apr,100,3,-1,0,unknown,no
8386,19646,55,admin.,married,secondary,no,2430,yes,no,cellular,7,aug,231,2,-1,0,unknown,no
8387,17298,58,technician,divorced,secondary,no,553,yes,no,cellular,28,jul,174,2,-1,0,unknown,no
8388,10993,56,entrepreneur,divorced,tertiary,no,22946,no,no,unknown,17,jun,75,3,-1,0,unknown,no
8389,13605,51,management,married,secondary,no,3180,yes,no,cellular,9,jul,384,1,-1,0,unknown,no
8390,18703,48,technician,married,secondary,no,10655,no,no,telephone,31,jul,5,3,-1,0,unknown,no
8391,43684,23,student,single,unknown,no,2530,no,no,cellular,12,may,411,1,-1,0,unknown,yes
8392,22365,52,blue-collar,married,secondary,no,-164,no,no,cellular,22,aug,314,4,-1,0,unknown,no
8393,40010,37,technician,married,secondary,no,6384,yes,yes,cellular,3,jun,254,1,96,2,failure,no
8394,39726,39,technician,married,tertiary,no,437,no,no,telephone,27,may,186,2,-1,0,unknown,no
8395,44382,38,technician,single,tertiary,no,1727,no,no,telephone,2,aug,141,2,185,6,other,no
8396,26604,42,blue-collar,married,unknown,no,2906,no,no,cellular,20,nov,350,1,-1,0,unknown,no
8397,6771,51,technician,single,secondary,no,511,yes,yes,unknown,28,may,67,2,-1,0,unknown,no
8398,9685,42,management,divorced,tertiary,no,0,no,no,unknown,6,jun,61,1,-1,0,unknown,no
8399,19765,37,technician,single,secondary,no,980,no,no,cellular,8,aug,1306,5,-1,0,unknown,yes
8400,1706,59,blue-collar,married,secondary,no,1407,yes,no,unknown,9,may,232,1,-1,0,unknown,no
8401,31820,33,management,single,tertiary,no,318,yes,no,cellular,8,apr,1190,1,141,3,other,yes
8402,25788,44,services,divorced,tertiary,no,2279,no,yes,cellular,19,nov,105,1,146,1,failure,no
8403,41210,21,student,single,secondary,no,1746,no,no,cellular,21,aug,487,2,-1,0,unknown,no
8404,26449,35,blue-collar,married,secondary,no,667,no,no,cellular,20,nov,178,1,-1,0,unknown,no
8405,15789,38,technician,divorced,secondary,no,-397,yes,yes,cellular,21,jul,91,9,-1,0,unknown,no
8406,39206,40,technician,single,secondary,no,191,yes,no,cellular,18,may,19,4,374,1,other,no
8407,35649,37,blue-collar,married,primary,no,120,yes,no,cellular,8,may,80,4,358,1,other,no
8408,28731,34,services,single,secondary,no,2257,no,yes,telephone,30,jan,568,2,-1,0,unknown,no
8409,35066,32,blue-collar,married,secondary,no,25,yes,no,cellular,6,may,28,2,345,3,other,no
8410,43241,31,technician,married,tertiary,no,1570,yes,no,cellular,8,mar,277,4,286,1,failure,yes
8411,31256,72,retired,single,unknown,no,588,no,yes,cellular,5,mar,66,3,-1,0,unknown,no
8412,43420,50,unemployed,married,tertiary,no,377,no,no,cellular,6,apr,283,1,319,3,failure,no
8413,30743,34,admin.,married,tertiary,no,457,no,no,cellular,6,feb,144,5,-1,0,unknown,no
8414,33867,35,technician,married,secondary,no,35,yes,no,cellular,30,apr,358,1,-1,0,unknown,no
8415,31393,46,management,divorced,tertiary,no,-130,yes,no,cellular,24,mar,144,2,-1,0,unknown,yes
