,X,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
13732,39554,36,management,married,tertiary,no,753,no,no,cellular,26,may,71,5,40,4,failure,no
21989,16658,28,blue-collar,married,secondary,no,258,yes,no,cellular,24,jul,134,1,-1,0,unknown,no
17251,24220,51,technician,married,secondary,no,195,yes,no,cellular,17,nov,78,1,-1,0,unknown,no
25262,31019,66,unemployed,single,primary,no,1323,no,no,telephone,10,feb,207,11,-1,0,unknown,no
3525,16497,56,retired,married,primary,no,2399,yes,no,cellular,23,jul,652,2,-1,0,unknown,no
12851,35644,44,entrepreneur,married,primary,no,5039,no,no,cellular,8,may,317,2,-1,0,unknown,no
5385,30314,26,services,single,secondary,no,598,yes,no,cellular,5,feb,401,2,272,1,other,no
13145,42831,67,management,married,secondary,no,1287,no,no,cellular,2,feb,511,1,-1,0,unknown,no
10220,21913,32,technician,single,secondary,no,68,no,yes,cellular,20,aug,237,4,-1,0,unknown,no
5627,28232,41,management,married,tertiary,no,2665,yes,no,cellular,29,jan,112,1,183,10,other,no
19328,7288,44,management,married,secondary,no,27,yes,no,unknown,29,may,158,1,-1,0,unknown,no
23461,1108,43,blue-collar,married,primary,no,487,yes,no,unknown,7,may,548,2,-1,0,unknown,no
1196,15796,38,blue-collar,married,primary,no,-41,yes,no,cellular,21,jul,68,10,-1,0,unknown,no
19617,8150,40,blue-collar,married,primary,no,98,yes,no,unknown,2,jun,193,5,-1,0,unknown,no
5615,18706,35,services,married,secondary,no,181,yes,no,cellular,31,jul,5,3,-1,0,unknown,no
258,13827,57,retired,married,tertiary,no,29,no,no,telephone,10,jul,532,2,-1,0,unknown,no
13192,26646,58,technician,married,secondary,no,7429,no,no,cellular,20,nov,199,1,-1,0,unknown,no
6100,32994,29,blue-collar,married,secondary,no,577,yes,no,telephone,17,apr,501,3,331,10,other,no
11425,14172,37,services,married,secondary,no,-601,yes,no,cellular,11,jul,210,2,-1,0,unknown,no
13649,31910,34,self-employed,single,secondary,no,1261,yes,no,cellular,9,apr,169,2,-1,0,unknown,no
18848,29089,30,admin.,single,secondary,no,585,no,yes,cellular,2,feb,7,6,-1,0,unknown,no
25630,40379,27,management,single,tertiary,no,446,no,no,cellular,23,jun,205,3,-1,0,unknown,no
21536,11435,59,admin.,married,secondary,no,1365,no,no,unknown,19,jun,327,1,-1,0,unknown,no
6679,17903,33,entrepreneur,married,tertiary,no,775,yes,yes,cellular,30,jul,60,3,-1,0,unknown,no
9986,8388,43,blue-collar,married,primary,no,-120,yes,no,unknown,3,jun,46,1,-1,0,unknown,no
15144,39729,23,student,single,unknown,no,565,no,no,cellular,28,may,162,7,-1,0,unknown,no
16209,35413,45,admin.,single,secondary,no,-101,yes,no,cellular,7,may,101,1,301,1,failure,no
3597,34926,32,blue-collar,single,secondary,yes,-206,yes,no,cellular,6,may,148,1,-1,0,unknown,no
17677,33049,37,admin.,married,secondary,no,6127,yes,no,cellular,17,apr,1038,2,-1,0,unknown,no
2854,25656,46,services,married,tertiary,no,2520,yes,no,cellular,19,nov,144,1,-1,0,unknown,no
24189,34777,35,services,married,secondary,no,0,yes,no,cellular,6,may,343,3,351,1,failure,no
15473,18590,44,admin.,married,secondary,no,0,no,no,cellular,31,jul,209,1,-1,0,unknown,no
17299,3825,36,blue-collar,married,secondary,no,63,yes,no,unknown,16,may,322,2,-1,0,unknown,no
18257,24254,39,admin.,married,secondary,no,401,yes,no,cellular,17,nov,396,1,129,2,failure,no
3917,39722,55,management,married,tertiary,no,39098,no,no,cellular,27,may,236,3,-1,0,unknown,no
16581,808,31,services,married,secondary,no,414,yes,no,unknown,7,may,215,1,-1,0,unknown,no
24144,25630,39,blue-collar,married,primary,no,800,yes,no,cellular,19,nov,76,6,-1,0,unknown,no
24444,37662,36,management,single,tertiary,no,85,no,no,cellular,14,may,76,1,-1,0,unknown,no
10558,2027,36,blue-collar,married,secondary,no,771,yes,no,unknown,9,may,213,4,-1,0,unknown,no
12397,33425,30,blue-collar,married,primary,no,262,yes,no,cellular,20,apr,15,4,343,3,other,no
23825,28104,30,technician,single,secondary,no,800,no,no,telephone,28,jan,60,2,-1,0,unknown,no
12838,13045,56,blue-collar,divorced,primary,no,12,no,no,cellular,8,jul,226,1,-1,0,unknown,no
22114,23563,36,technician,married,secondary,no,278,no,no,cellular,28,aug,121,16,-1,0,unknown,no
21627,39438,31,admin.,single,secondary,no,554,yes,no,cellular,25,may,97,3,103,2,failure,no
10978,3843,55,blue-collar,married,primary,no,571,yes,no,unknown,16,may,323,4,-1,0,unknown,no
5344,22694,38,management,divorced,tertiary,no,2350,no,no,cellular,25,aug,234,12,-1,0,unknown,no
16761,13293,54,technician,married,tertiary,no,758,yes,yes,cellular,8,jul,554,1,-1,0,unknown,no
24128,40228,41,management,single,secondary,no,764,no,no,cellular,12,jun,230,2,-1,0,unknown,no
1130,27027,35,unemployed,married,secondary,yes,1054,yes,yes,cellular,21,nov,106,1,-1,0,unknown,no
8408,1748,39,blue-collar,single,secondary,no,169,yes,no,unknown,9,may,38,1,-1,0,unknown,no
20443,17553,54,entrepreneur,married,tertiary,no,84,no,no,cellular,29,jul,34,2,-1,0,unknown,no
19335,30771,40,management,divorced,tertiary,no,49,no,no,cellular,6,feb,249,3,-1,0,unknown,no
14940,19747,48,admin.,married,secondary,no,2,no,no,cellular,8,aug,152,6,-1,0,unknown,no
26200,30611,28,blue-collar,single,secondary,no,2909,no,no,cellular,6,feb,205,7,-1,0,unknown,no
13680,35082,38,self-employed,married,tertiary,no,327,yes,no,cellular,6,may,69,2,-1,0,unknown,no
10085,8734,43,technician,married,secondary,no,369,yes,no,unknown,4,jun,75,3,-1,0,unknown,no
26189,26588,30,services,married,secondary,no,10667,no,no,cellular,20,nov,140,1,-1,0,unknown,no
8318,36605,50,unemployed,married,primary,no,289,yes,no,cellular,12,may,300,5,-1,0,unknown,no
2521,39023,33,admin.,single,secondary,no,1430,yes,no,cellular,18,may,74,3,349,2,other,no
161,7343,48,blue-collar,married,primary,no,219,yes,no,unknown,29,may,109,4,-1,0,unknown,no
5675,28341,27,blue-collar,single,primary,no,1209,no,no,cellular,29,jan,283,1,-1,0,unknown,no
4085,11417,43,self-employed,married,tertiary,no,4324,yes,no,unknown,19,jun,105,1,-1,0,unknown,no
7336,33899,33,management,married,tertiary,no,158,no,no,cellular,30,apr,169,2,83,2,success,no
12963,26031,39,management,married,tertiary,no,12855,yes,no,cellular,19,nov,108,4,173,1,failure,no
13479,18345,48,blue-collar,married,secondary,no,-404,yes,no,cellular,31,jul,130,3,-1,0,unknown,no
18583,25245,59,management,married,tertiary,no,3969,no,no,cellular,18,nov,464,3,-1,0,unknown,no
8309,29940,37,unemployed,married,primary,no,236,yes,no,cellular,4,feb,101,1,-1,0,unknown,no
7222,43542,41,technician,single,tertiary,no,431,no,no,cellular,26,apr,128,2,186,3,success,no
1957,14016,41,blue-collar,married,primary,no,372,yes,no,telephone,11,jul,117,1,-1,0,unknown,no
12799,20526,34,management,single,tertiary,no,2835,yes,no,cellular,12,aug,107,2,-1,0,unknown,no
9879,45000,63,management,married,tertiary,no,0,no,no,cellular,12,oct,130,2,182,6,failure,no
21731,30582,29,blue-collar,married,secondary,no,247,no,yes,cellular,6,feb,204,2,214,1,failure,no
1687,4967,32,technician,married,secondary,no,901,yes,no,unknown,21,may,102,3,-1,0,unknown,no
10022,26321,31,unemployed,single,unknown,no,167,no,no,cellular,20,nov,316,1,-1,0,unknown,no
12625,26006,30,blue-collar,married,secondary,no,631,yes,no,cellular,19,nov,174,2,-1,0,unknown,no
22852,36677,49,technician,married,secondary,no,425,yes,no,cellular,12,may,816,1,342,4,failure,no
18789,3850,37,blue-collar,single,unknown,no,2188,no,no,unknown,16,may,193,8,-1,0,unknown,no
7571,37563,28,admin.,single,secondary,no,20,yes,no,cellular,14,may,17,5,370,4,other,no
3142,10626,53,technician,single,secondary,yes,-435,yes,yes,unknown,16,jun,131,2,-1,0,unknown,no
6791,8664,58,management,divorced,tertiary,no,50,yes,no,unknown,3,jun,109,4,-1,0,unknown,no
1089,16320,43,housemaid,married,primary,no,94,no,no,cellular,23,jul,35,9,-1,0,unknown,no
5951,38610,32,blue-collar,married,primary,no,233,yes,no,cellular,15,may,391,2,-1,0,unknown,no
4462,26980,32,blue-collar,married,primary,no,1261,yes,no,cellular,21,nov,104,1,182,1,failure,no
25029,2474,47,admin.,married,secondary,no,3960,yes,no,unknown,13,may,110,1,-1,0,unknown,no
13778,34220,24,student,single,unknown,no,0,no,no,cellular,4,may,90,2,-1,0,unknown,no
15930,26012,50,management,married,tertiary,no,-470,yes,no,cellular,19,nov,130,2,160,1,failure,no
13544,7094,33,management,married,tertiary,no,2508,yes,no,unknown,29,may,42,7,-1,0,unknown,no
1532,12748,47,unknown,divorced,primary,no,0,no,no,cellular,7,jul,240,1,-1,0,unknown,no
13601,43811,26,entrepreneur,single,secondary,no,681,no,yes,unknown,27,may,137,1,-1,0,unknown,no
9852,39373,45,blue-collar,married,secondary,no,603,no,no,cellular,22,may,204,1,-1,0,unknown,no
11616,3885,29,self-employed,single,secondary,no,272,yes,no,unknown,16,may,123,3,-1,0,unknown,no
23777,31550,38,technician,married,secondary,no,-421,yes,no,cellular,3,apr,187,1,332,5,failure,no
18396,30095,54,management,divorced,tertiary,no,427,yes,yes,cellular,4,feb,85,2,231,2,other,no
10406,19662,30,management,married,tertiary,no,0,no,no,cellular,7,aug,74,1,-1,0,unknown,no
14751,35998,50,blue-collar,single,primary,no,496,yes,no,cellular,8,may,108,1,-1,0,unknown,no
26507,16118,57,entrepreneur,married,unknown,no,975,yes,yes,cellular,22,jul,236,4,-1,0,unknown,no
1740,38111,48,retired,divorced,primary,no,666,yes,no,cellular,15,may,10,5,-1,0,unknown,no
27010,623,40,technician,married,secondary,no,109,yes,no,unknown,6,may,147,2,-1,0,unknown,no
1322,6152,39,housemaid,married,primary,no,-44,yes,no,unknown,27,may,228,1,-1,0,unknown,no
5195,34225,40,blue-collar,married,primary,no,-388,yes,no,cellular,4,may,195,3,340,1,failure,no
13440,43660,47,management,married,secondary,no,834,no,no,unknown,10,may,165,1,-1,0,unknown,no
22407,32764,33,technician,married,secondary,no,5833,yes,no,cellular,17,apr,57,1,-1,0,unknown,no
16002,26059,37,management,married,secondary,no,510,yes,no,cellular,19,nov,67,2,90,6,failure,no
2293,28262,53,technician,married,tertiary,no,1405,yes,yes,cellular,29,jan,140,1,244,1,failure,no
18686,28500,47,management,married,tertiary,yes,-337,no,yes,cellular,29,jan,243,4,161,2,failure,no
22601,11152,48,blue-collar,married,primary,no,363,yes,no,unknown,18,jun,257,6,-1,0,unknown,no
17933,6779,28,blue-collar,married,secondary,no,17,no,no,unknown,28,may,8,4,-1,0,unknown,no
14847,14057,37,blue-collar,single,secondary,no,263,no,no,cellular,11,jul,143,2,-1,0,unknown,no
13366,6403,34,management,single,tertiary,no,3635,yes,no,unknown,27,may,68,9,-1,0,unknown,no
5074,36094,29,blue-collar,married,secondary,no,228,yes,no,cellular,11,may,12,8,342,9,failure,no
22806,12436,55,management,married,tertiary,no,0,no,no,unknown,30,jun,111,2,-1,0,unknown,no
16576,22500,54,unknown,married,primary,no,981,no,no,cellular,22,aug,651,12,-1,0,unknown,no
4596,29177,42,blue-collar,married,primary,no,1455,yes,no,cellular,2,feb,279,2,269,2,other,no
20589,44930,30,services,single,tertiary,no,21,no,no,unknown,5,oct,4,1,-1,0,unknown,no
5272,692,36,blue-collar,married,primary,no,23,yes,no,unknown,6,may,400,2,-1,0,unknown,no
11754,1839,51,blue-collar,married,secondary,no,22,yes,yes,unknown,9,may,178,1,-1,0,unknown,no
13919,7538,55,blue-collar,married,secondary,no,471,yes,no,unknown,30,may,58,2,-1,0,unknown,no
22363,35102,38,technician,single,secondary,no,435,yes,no,cellular,6,may,437,4,345,1,failure,no
10466,4248,23,management,single,secondary,no,85,yes,no,unknown,19,may,109,2,-1,0,unknown,no
4332,40990,37,management,single,tertiary,no,8066,no,no,telephone,13,aug,57,1,-1,0,unknown,no
17080,43693,59,management,married,tertiary,no,138,yes,yes,cellular,13,may,106,1,280,4,failure,no
24810,38931,38,blue-collar,single,primary,no,378,yes,no,cellular,18,may,169,1,-1,0,unknown,no
21862,6802,28,services,single,secondary,no,2954,yes,no,unknown,28,may,149,2,-1,0,unknown,no
16640,24590,37,services,married,secondary,yes,-954,yes,no,cellular,17,nov,69,1,180,3,failure,no
24373,7863,40,technician,divorced,secondary,no,692,yes,no,unknown,30,may,58,3,-1,0,unknown,no
24988,35589,38,services,married,tertiary,no,563,yes,no,cellular,7,may,251,2,-1,0,unknown,no
9205,15945,25,entrepreneur,married,tertiary,no,38,yes,no,cellular,22,jul,278,5,-1,0,unknown,no
2918,13141,38,admin.,married,secondary,no,338,no,yes,cellular,8,jul,191,1,-1,0,unknown,no
25413,26128,44,blue-collar,single,primary,no,1593,yes,no,cellular,19,nov,201,2,174,3,success,no
15055,39022,30,management,married,tertiary,no,168,yes,no,cellular,18,may,229,2,355,1,failure,no
6342,21065,51,housemaid,married,secondary,no,429,no,no,cellular,14,aug,230,2,-1,0,unknown,no
26138,33261,46,management,married,tertiary,no,189,yes,no,cellular,20,apr,45,1,154,1,failure,no
7148,20129,32,technician,single,secondary,no,321,yes,no,cellular,11,aug,156,2,-1,0,unknown,no
12180,7019,47,technician,married,unknown,no,-598,yes,no,unknown,28,may,239,4,-1,0,unknown,no
21057,33251,41,admin.,married,secondary,no,67,no,no,cellular,20,apr,185,2,150,2,failure,no
290,26868,34,self-employed,divorced,tertiary,no,681,no,no,cellular,20,nov,382,6,-1,0,unknown,no
11316,21278,35,services,married,tertiary,no,4564,no,no,cellular,18,aug,45,6,-1,0,unknown,no
23405,28955,37,unemployed,married,primary,no,941,no,no,cellular,2,feb,280,1,-1,0,unknown,no
11502,10630,55,technician,married,tertiary,no,4359,no,no,unknown,16,jun,394,2,-1,0,unknown,no
16448,19693,32,technician,single,secondary,no,554,no,no,cellular,7,aug,520,3,-1,0,unknown,no
8123,38342,24,blue-collar,single,secondary,no,3,yes,no,cellular,15,may,311,1,-1,0,unknown,no
18169,20871,32,management,single,tertiary,no,90,no,no,cellular,13,aug,116,2,-1,0,unknown,no
280,22338,58,services,divorced,secondary,no,183,no,no,cellular,22,aug,167,2,-1,0,unknown,no
14992,27073,52,blue-collar,single,primary,no,1837,yes,no,cellular,21,nov,217,1,-1,0,unknown,no
13538,37288,34,blue-collar,married,secondary,no,7063,yes,no,cellular,13,may,309,1,350,9,failure,no
2273,24455,42,blue-collar,married,secondary,no,179,yes,no,cellular,17,nov,96,1,-1,0,unknown,no
7837,36105,34,technician,married,secondary,no,1075,yes,no,cellular,11,may,460,1,-1,0,unknown,no
976,37953,36,admin.,single,secondary,no,886,yes,yes,cellular,14,may,362,6,-1,0,unknown,no
14003,43273,26,admin.,single,tertiary,no,3730,yes,no,cellular,11,mar,93,1,98,4,other,no
22997,884,38,blue-collar,married,primary,no,83,yes,no,unknown,7,may,140,2,-1,0,unknown,no
17966,12063,53,housemaid,married,primary,no,3166,no,no,unknown,20,jun,14,12,-1,0,unknown,no
25390,30424,28,technician,single,secondary,no,440,no,yes,cellular,5,feb,177,2,-1,0,unknown,no
1899,17837,60,self-employed,single,tertiary,no,179,no,yes,cellular,29,jul,79,4,-1,0,unknown,no
25248,18283,43,admin.,married,secondary,no,352,no,yes,cellular,31,jul,165,4,-1,0,unknown,no
611,23372,30,management,single,tertiary,no,-218,yes,no,cellular,27,aug,13,15,-1,0,unknown,no
20605,13931,59,technician,married,secondary,no,925,yes,no,telephone,10,jul,96,1,-1,0,unknown,no
13844,2404,30,blue-collar,married,secondary,no,173,yes,no,unknown,13,may,217,1,-1,0,unknown,no
10196,34396,60,management,married,tertiary,no,5041,no,no,cellular,4,may,8,7,181,1,success,no
18408,34031,32,management,single,tertiary,no,796,no,yes,cellular,30,apr,198,1,160,1,failure,no
8993,21749,31,management,married,tertiary,no,50,no,no,cellular,19,aug,37,5,-1,0,unknown,no
6189,34499,26,management,married,tertiary,no,784,yes,yes,cellular,5,may,247,2,358,2,failure,no
17976,30925,46,services,married,secondary,no,561,yes,no,cellular,9,feb,84,4,256,7,failure,no
18772,33255,38,blue-collar,married,secondary,no,730,yes,no,cellular,20,apr,19,5,328,8,other,no
21583,25652,34,management,married,tertiary,no,395,yes,no,cellular,19,nov,202,2,-1,0,unknown,no
26798,36567,34,services,married,secondary,no,7,yes,no,cellular,12,may,377,1,357,1,failure,no
16036,38541,29,student,single,secondary,no,949,yes,no,cellular,15,may,109,2,352,1,success,no
12048,28330,50,technician,divorced,secondary,no,380,yes,no,cellular,29,jan,492,1,-1,0,unknown,no
11674,33305,36,admin.,single,secondary,no,0,no,no,cellular,20,apr,637,1,-1,0,unknown,no
8863,8872,47,blue-collar,married,primary,no,554,yes,no,unknown,4,jun,69,1,-1,0,unknown,no
6635,253,34,services,single,secondary,no,0,yes,no,unknown,5,may,142,1,-1,0,unknown,no
5920,23354,31,management,married,tertiary,no,382,no,no,cellular,27,aug,43,19,-1,0,unknown,no
21348,36045,36,admin.,married,secondary,no,0,yes,yes,cellular,11,may,94,1,-1,0,unknown,no
14021,20380,35,management,single,tertiary,no,863,no,no,cellular,11,aug,481,2,-1,0,unknown,no
6845,3672,45,blue-collar,divorced,primary,no,104,yes,no,unknown,16,may,206,4,-1,0,unknown,no
14977,25657,57,unemployed,divorced,secondary,no,2762,no,no,telephone,19,nov,100,1,-1,0,unknown,no
12850,7086,41,blue-collar,married,secondary,no,1020,yes,no,unknown,29,may,276,1,-1,0,unknown,no
20273,3107,41,blue-collar,married,secondary,no,2157,yes,no,unknown,14,may,154,2,-1,0,unknown,no
4827,35925,38,technician,divorced,secondary,no,566,yes,no,cellular,8,may,44,2,275,2,failure,no
21879,7817,41,technician,married,secondary,no,2990,yes,no,unknown,30,may,62,3,-1,0,unknown,no
16648,1413,40,blue-collar,married,primary,no,87,yes,no,unknown,8,may,210,1,-1,0,unknown,no
19142,6027,40,technician,married,secondary,no,96,yes,yes,unknown,26,may,29,2,-1,0,unknown,no
6763,5397,43,unemployed,married,primary,no,240,yes,no,unknown,23,may,83,2,-1,0,unknown,no
19891,275,37,admin.,married,secondary,no,190,yes,no,unknown,5,may,92,2,-1,0,unknown,no
1974,16157,61,technician,married,secondary,no,50,yes,no,cellular,22,jul,213,5,-1,0,unknown,no
19900,250,51,services,married,secondary,no,2248,yes,no,unknown,5,may,714,2,-1,0,unknown,no
1567,2544,43,technician,married,secondary,no,1916,yes,no,unknown,13,may,565,2,-1,0,unknown,no
2378,5205,46,blue-collar,married,primary,no,328,yes,no,unknown,21,may,526,8,-1,0,unknown,no
8351,38053,37,technician,married,secondary,no,987,yes,yes,cellular,14,may,306,2,-1,0,unknown,no
6597,27474,31,management,married,unknown,no,4123,no,no,cellular,21,nov,584,2,-1,0,unknown,no
24694,22288,34,management,married,secondary,no,355,no,no,cellular,21,aug,314,3,-1,0,unknown,no
22174,19438,44,technician,married,secondary,no,339,yes,yes,telephone,6,aug,244,3,-1,0,unknown,no
8852,42109,29,student,single,tertiary,no,3054,no,no,cellular,2,nov,204,1,186,7,success,no
20957,13169,57,admin.,married,secondary,no,2137,no,no,telephone,8,jul,132,7,-1,0,unknown,no
24655,36164,30,self-employed,single,tertiary,no,137,yes,no,cellular,11,may,214,1,-1,0,unknown,no
21585,5515,33,blue-collar,married,secondary,no,463,yes,no,unknown,23,may,76,4,-1,0,unknown,no
7574,34835,26,admin.,single,secondary,no,96,no,no,cellular,6,may,606,1,345,1,failure,no
18880,1063,30,technician,divorced,tertiary,no,-317,yes,no,unknown,7,may,381,2,-1,0,unknown,no
5557,20859,41,management,divorced,tertiary,no,4329,yes,no,cellular,13,aug,559,4,-1,0,unknown,no
2302,43376,31,management,single,tertiary,no,522,no,no,telephone,29,mar,113,4,-1,0,unknown,no
12714,14283,31,technician,married,secondary,no,-160,yes,no,cellular,14,jul,126,6,-1,0,unknown,no
3385,31900,34,services,single,primary,no,25,yes,yes,cellular,9,apr,96,4,314,8,other,no
17582,1199,28,housemaid,divorced,primary,no,1,yes,no,unknown,8,may,923,1,-1,0,unknown,no
13116,9464,46,self-employed,single,secondary,no,2899,no,no,unknown,6,jun,40,1,-1,0,unknown,no
9208,15705,50,technician,married,secondary,no,-70,yes,yes,cellular,21,jul,357,1,-1,0,unknown,no
26126,13661,47,blue-collar,single,secondary,yes,-380,no,no,cellular,9,jul,399,17,-1,0,unknown,no
19521,15896,50,blue-collar,married,primary,no,421,yes,no,cellular,21,jul,445,4,-1,0,unknown,no
7035,31754,48,management,divorced,tertiary,no,351,yes,no,cellular,7,apr,725,3,-1,0,unknown,no
8126,7191,52,self-employed,married,secondary,no,-488,yes,no,unknown,29,may,322,1,-1,0,unknown,no
